user_id,first_name,last_name,gender,age,disability,budget_per_night,is_married,have_kids,purpose_travel
7568,firstname6568,lastname6568,Female,61,FAUX,199.542,FAUX,FAUX,Leisure
7569,firstname6569,lastname6569,Female,58,FAUX,204.009,FAUX,FAUX,Business
7570,firstname6570,lastname6570,Female,60,FAUX,206.960,FAUX,VRAI,Leisure
7571,firstname6571,lastname6571,Female,59,FAUX,202.406,FAUX,VRAI,Business
7572,firstname6572,lastname6572,Female,58,FAUX,211.974,VRAI,FAUX,Leisure
7573,firstname6573,lastname6573,Female,62,FAUX,216.314,VRAI,FAUX,Business
7574,firstname6574,lastname6574,Female,61,FAUX,195.070,VRAI,VRAI,Leisure
7575,firstname6575,lastname6575,Female,59,FAUX,203.211,VRAI,VRAI,Business
7576,firstname6576,lastname6576,Female,61,FAUX,234.310,FAUX,FAUX,Leisure
7577,firstname6577,lastname6577,Female,60,FAUX,226.222,FAUX,FAUX,Business
7578,firstname6578,lastname6578,Female,59,FAUX,241.223,FAUX,VRAI,Leisure
7579,firstname6579,lastname6579,Female,60,FAUX,240.760,FAUX,VRAI,Business
7580,firstname6580,lastname6580,Female,58,FAUX,221.113,VRAI,FAUX,Leisure
7581,firstname6581,lastname6581,Female,62,FAUX,239.797,VRAI,FAUX,Business
7582,firstname6582,lastname6582,Female,58,FAUX,222.141,VRAI,VRAI,Leisure
7583,firstname6583,lastname6583,Female,58,FAUX,221.850,VRAI,VRAI,Business
7584,firstname6584,lastname6584,Female,58,FAUX,254.341,FAUX,FAUX,Leisure
7585,firstname6585,lastname6585,Female,59,FAUX,250.459,FAUX,FAUX,Business
7586,firstname6586,lastname6586,Female,61,FAUX,258.598,FAUX,VRAI,Leisure
7587,firstname6587,lastname6587,Female,60,FAUX,248.175,FAUX,VRAI,Business
7588,firstname6588,lastname6588,Female,62,FAUX,261.498,VRAI,FAUX,Leisure
7589,firstname6589,lastname6589,Female,62,FAUX,261.865,VRAI,FAUX,Business
7590,firstname6590,lastname6590,Female,62,FAUX,264.870,VRAI,VRAI,Leisure
7591,firstname6591,lastname6591,Female,58,FAUX,249.438,VRAI,VRAI,Business
7592,firstname6592,lastname6592,Female,62,FAUX,288.795,FAUX,FAUX,Leisure
7593,firstname6593,lastname6593,Female,61,FAUX,270.921,FAUX,FAUX,Business
7594,firstname6594,lastname6594,Female,58,FAUX,288.814,FAUX,VRAI,Leisure
7595,firstname6595,lastname6595,Female,60,FAUX,294.220,FAUX,VRAI,Business
7596,firstname6596,lastname6596,Female,61,FAUX,277.112,VRAI,FAUX,Leisure
7597,firstname6597,lastname6597,Female,61,FAUX,272.744,VRAI,FAUX,Business
7598,firstname6598,lastname6598,Female,60,FAUX,293.452,VRAI,VRAI,Leisure
7599,firstname6599,lastname6599,Female,58,FAUX,293.557,VRAI,VRAI,Business
7600,firstname6600,lastname6600,Female,58,FAUX,319.741,FAUX,FAUX,Leisure
7601,firstname6601,lastname6601,Female,58,FAUX,305.644,FAUX,FAUX,Business
7602,firstname6602,lastname6602,Female,59,FAUX,312.190,FAUX,VRAI,Leisure
7603,firstname6603,lastname6603,Female,59,FAUX,318.398,FAUX,VRAI,Business
7604,firstname6604,lastname6604,Female,60,FAUX,312.172,VRAI,FAUX,Leisure
7605,firstname6605,lastname6605,Female,62,FAUX,310.434,VRAI,FAUX,Business
7606,firstname6606,lastname6606,Female,60,FAUX,316.049,VRAI,VRAI,Leisure
7607,firstname6607,lastname6607,Female,59,FAUX,308.412,VRAI,VRAI,Business
7608,firstname6608,lastname6608,Female,60,FAUX,335.427,FAUX,FAUX,Leisure
7609,firstname6609,lastname6609,Female,58,FAUX,334.640,FAUX,FAUX,Business
7610,firstname6610,lastname6610,Female,62,FAUX,337.539,FAUX,VRAI,Leisure
7611,firstname6611,lastname6611,Female,60,FAUX,330.811,FAUX,VRAI,Business
7612,firstname6612,lastname6612,Female,60,FAUX,320.696,VRAI,FAUX,Leisure
7613,firstname6613,lastname6613,Female,58,FAUX,343.432,VRAI,FAUX,Business
7614,firstname6614,lastname6614,Female,62,FAUX,327.055,VRAI,VRAI,Leisure
7615,firstname6615,lastname6615,Female,59,FAUX,329.140,VRAI,VRAI,Business
7616,firstname6616,lastname6616,Female,58,FAUX,349.270,FAUX,FAUX,Leisure
7617,firstname6617,lastname6617,Female,62,FAUX,355.325,FAUX,FAUX,Business
7618,firstname6618,lastname6618,Female,61,FAUX,348.919,FAUX,VRAI,Leisure
7619,firstname6619,lastname6619,Female,61,FAUX,358.234,FAUX,VRAI,Business
7620,firstname6620,lastname6620,Female,58,FAUX,348.041,VRAI,FAUX,Leisure
7621,firstname6621,lastname6621,Female,58,FAUX,351.991,VRAI,FAUX,Business
7622,firstname6622,lastname6622,Female,60,FAUX,355.455,VRAI,VRAI,Leisure
7623,firstname6623,lastname6623,Female,61,FAUX,357.771,VRAI,VRAI,Business
7624,firstname6624,lastname6624,Female,62,FAUX,372.060,FAUX,FAUX,Leisure
7625,firstname6625,lastname6625,Female,58,FAUX,392.728,FAUX,FAUX,Business
7626,firstname6626,lastname6626,Female,60,FAUX,383.721,FAUX,VRAI,Leisure
7627,firstname6627,lastname6627,Female,61,FAUX,373.108,FAUX,VRAI,Business
7628,firstname6628,lastname6628,Female,58,FAUX,371.910,VRAI,FAUX,Leisure
7629,firstname6629,lastname6629,Female,58,FAUX,370.410,VRAI,FAUX,Business
7630,firstname6630,lastname6630,Female,62,FAUX,375.776,VRAI,VRAI,Leisure
7631,firstname6631,lastname6631,Female,58,FAUX,388.366,VRAI,VRAI,Business
7632,firstname6632,lastname6632,Female,62,FAUX,399.902,FAUX,FAUX,Leisure
7633,firstname6633,lastname6633,Female,60,FAUX,401.991,FAUX,FAUX,Business
7634,firstname6634,lastname6634,Female,61,FAUX,404.616,FAUX,VRAI,Leisure
7635,firstname6635,lastname6635,Female,60,FAUX,417.928,FAUX,VRAI,Business
7636,firstname6636,lastname6636,Female,62,FAUX,415.340,VRAI,FAUX,Leisure
7637,firstname6637,lastname6637,Female,59,FAUX,402.862,VRAI,FAUX,Business
7638,firstname6638,lastname6638,Female,61,FAUX,419.148,VRAI,VRAI,Leisure
7639,firstname6639,lastname6639,Female,61,FAUX,408.803,VRAI,VRAI,Business
7640,firstname6640,lastname6640,Female,58,FAUX,430.370,FAUX,FAUX,Leisure
7641,firstname6641,lastname6641,Female,61,FAUX,425.650,FAUX,FAUX,Business
7642,firstname6642,lastname6642,Female,62,FAUX,427.846,FAUX,VRAI,Leisure
7643,firstname6643,lastname6643,Female,62,FAUX,437.554,FAUX,VRAI,Business
7644,firstname6644,lastname6644,Female,61,FAUX,444.154,VRAI,FAUX,Leisure
7645,firstname6645,lastname6645,Female,60,FAUX,425.254,VRAI,FAUX,Business
7646,firstname6646,lastname6646,Female,62,FAUX,421.952,VRAI,VRAI,Leisure
7647,firstname6647,lastname6647,Female,61,FAUX,441.722,VRAI,VRAI,Business
7648,firstname6648,lastname6648,Female,60,FAUX,469.385,FAUX,FAUX,Leisure
7649,firstname6649,lastname6649,Female,58,FAUX,468.202,FAUX,FAUX,Business
7650,firstname6650,lastname6650,Female,58,FAUX,445.362,FAUX,VRAI,Leisure
7651,firstname6651,lastname6651,Female,59,FAUX,456.931,FAUX,VRAI,Business
7652,firstname6652,lastname6652,Female,58,FAUX,461.389,VRAI,FAUX,Leisure
7653,firstname6653,lastname6653,Female,62,FAUX,460.629,VRAI,FAUX,Business
7654,firstname6654,lastname6654,Female,59,FAUX,449.570,VRAI,VRAI,Leisure
7655,firstname6655,lastname6655,Female,62,FAUX,462.141,VRAI,VRAI,Business
7656,firstname6656,lastname6656,Female,58,FAUX,491.318,FAUX,FAUX,Leisure
7657,firstname6657,lastname6657,Female,59,FAUX,475.460,FAUX,FAUX,Business
7658,firstname6658,lastname6658,Female,59,FAUX,478.306,FAUX,VRAI,Leisure
7659,firstname6659,lastname6659,Female,61,FAUX,491.709,FAUX,VRAI,Business
7660,firstname6660,lastname6660,Female,59,FAUX,486.198,VRAI,FAUX,Leisure
7661,firstname6661,lastname6661,Female,60,FAUX,490.595,VRAI,FAUX,Business
7662,firstname6662,lastname6662,Female,61,FAUX,482.734,VRAI,VRAI,Leisure
7663,firstname6663,lastname6663,Female,58,FAUX,479.223,VRAI,VRAI,Business
7664,firstname6664,lastname6664,Female,60,VRAI,89.817,FAUX,FAUX,Leisure
7665,firstname6665,lastname6665,Female,60,VRAI,81.186,FAUX,FAUX,Business
7666,firstname6666,lastname6666,Female,62,VRAI,74.353,FAUX,VRAI,Leisure
7667,firstname6667,lastname6667,Female,60,VRAI,79.286,FAUX,VRAI,Business
7668,firstname6668,lastname6668,Female,58,VRAI,79.727,VRAI,FAUX,Leisure
7669,firstname6669,lastname6669,Female,59,VRAI,90.294,VRAI,FAUX,Business
7670,firstname6670,lastname6670,Female,61,VRAI,78.970,VRAI,VRAI,Leisure
7671,firstname6671,lastname6671,Female,61,VRAI,94.703,VRAI,VRAI,Business
7672,firstname6672,lastname6672,Female,59,VRAI,106.851,FAUX,FAUX,Leisure
7673,firstname6673,lastname6673,Female,59,VRAI,108.519,FAUX,FAUX,Business
7674,firstname6674,lastname6674,Female,62,VRAI,111.381,FAUX,VRAI,Leisure
7675,firstname6675,lastname6675,Female,58,VRAI,117.750,FAUX,VRAI,Business
7676,firstname6676,lastname6676,Female,60,VRAI,105.453,VRAI,FAUX,Leisure
7677,firstname6677,lastname6677,Female,62,VRAI,99.403,VRAI,FAUX,Business
7678,firstname6678,lastname6678,Female,62,VRAI,96.636,VRAI,VRAI,Leisure
7679,firstname6679,lastname6679,Female,60,VRAI,100.481,VRAI,VRAI,Business
7680,firstname6680,lastname6680,Female,58,VRAI,127.480,FAUX,FAUX,Leisure
7681,firstname6681,lastname6681,Female,61,VRAI,138.680,FAUX,FAUX,Business
7682,firstname6682,lastname6682,Female,62,VRAI,120.010,FAUX,VRAI,Leisure
7683,firstname6683,lastname6683,Female,58,VRAI,125.243,FAUX,VRAI,Business
7684,firstname6684,lastname6684,Female,61,VRAI,136.512,VRAI,FAUX,Leisure
7685,firstname6685,lastname6685,Female,58,VRAI,141.678,VRAI,FAUX,Business
7686,firstname6686,lastname6686,Female,61,VRAI,144.072,VRAI,VRAI,Leisure
7687,firstname6687,lastname6687,Female,60,VRAI,127.872,VRAI,VRAI,Business
7688,firstname6688,lastname6688,Female,62,VRAI,152.851,FAUX,FAUX,Leisure
7689,firstname6689,lastname6689,Female,59,VRAI,159.465,FAUX,FAUX,Business
7690,firstname6690,lastname6690,Female,61,VRAI,162.473,FAUX,VRAI,Leisure
7691,firstname6691,lastname6691,Female,59,VRAI,157.223,FAUX,VRAI,Business
7692,firstname6692,lastname6692,Female,59,VRAI,147.482,VRAI,FAUX,Leisure
7693,firstname6693,lastname6693,Female,61,VRAI,155.520,VRAI,FAUX,Business
7694,firstname6694,lastname6694,Female,58,VRAI,166.329,VRAI,VRAI,Leisure
7695,firstname6695,lastname6695,Female,59,VRAI,161.014,VRAI,VRAI,Business
7696,firstname6696,lastname6696,Female,60,VRAI,188.913,FAUX,FAUX,Leisure
7697,firstname6697,lastname6697,Female,62,VRAI,181.027,FAUX,FAUX,Business
7698,firstname6698,lastname6698,Female,58,VRAI,180.339,FAUX,VRAI,Leisure
7699,firstname6699,lastname6699,Female,59,VRAI,194.144,FAUX,VRAI,Business
7700,firstname6700,lastname6700,Female,61,VRAI,178.156,VRAI,FAUX,Leisure
7701,firstname6701,lastname6701,Female,58,VRAI,173.088,VRAI,FAUX,Business
7702,firstname6702,lastname6702,Female,58,VRAI,182.007,VRAI,VRAI,Leisure
7703,firstname6703,lastname6703,Female,61,VRAI,176.943,VRAI,VRAI,Business
7704,firstname6704,lastname6704,Female,58,VRAI,213.349,FAUX,FAUX,Leisure
7705,firstname6705,lastname6705,Female,58,VRAI,206.433,FAUX,FAUX,Business
7706,firstname6706,lastname6706,Female,60,VRAI,198.592,FAUX,VRAI,Leisure
7707,firstname6707,lastname6707,Female,59,VRAI,212.044,FAUX,VRAI,Business
7708,firstname6708,lastname6708,Female,61,VRAI,206.770,VRAI,FAUX,Leisure
7709,firstname6709,lastname6709,Female,59,VRAI,210.440,VRAI,FAUX,Business
7710,firstname6710,lastname6710,Female,60,VRAI,207.689,VRAI,VRAI,Leisure
7711,firstname6711,lastname6711,Female,60,VRAI,199.816,VRAI,VRAI,Business
7712,firstname6712,lastname6712,Female,62,VRAI,233.247,FAUX,FAUX,Leisure
7713,firstname6713,lastname6713,Female,59,VRAI,244.521,FAUX,FAUX,Business
7714,firstname6714,lastname6714,Female,62,VRAI,223.541,FAUX,VRAI,Leisure
7715,firstname6715,lastname6715,Female,61,VRAI,223.543,FAUX,VRAI,Business
7716,firstname6716,lastname6716,Female,61,VRAI,220.221,VRAI,FAUX,Leisure
7717,firstname6717,lastname6717,Female,61,VRAI,231.215,VRAI,FAUX,Business
7718,firstname6718,lastname6718,Female,58,VRAI,232.474,VRAI,VRAI,Leisure
7719,firstname6719,lastname6719,Female,59,VRAI,231.808,VRAI,VRAI,Business
7720,firstname6720,lastname6720,Female,62,VRAI,245.972,FAUX,FAUX,Leisure
7721,firstname6721,lastname6721,Female,60,VRAI,252.525,FAUX,FAUX,Business
7722,firstname6722,lastname6722,Female,60,VRAI,247.094,FAUX,VRAI,Leisure
7723,firstname6723,lastname6723,Female,61,VRAI,251.751,FAUX,VRAI,Business
7724,firstname6724,lastname6724,Female,60,VRAI,268.741,VRAI,FAUX,Leisure
7725,firstname6725,lastname6725,Female,61,VRAI,246.343,VRAI,FAUX,Business
7726,firstname6726,lastname6726,Female,59,VRAI,255.100,VRAI,VRAI,Leisure
7727,firstname6727,lastname6727,Female,59,VRAI,248.161,VRAI,VRAI,Business
7728,firstname6728,lastname6728,Female,62,VRAI,290.781,FAUX,FAUX,Leisure
7729,firstname6729,lastname6729,Female,59,VRAI,271.001,FAUX,FAUX,Business
7730,firstname6730,lastname6730,Female,58,VRAI,294.870,FAUX,VRAI,Leisure
7731,firstname6731,lastname6731,Female,61,VRAI,274.586,FAUX,VRAI,Business
7732,firstname6732,lastname6732,Female,61,VRAI,292.559,VRAI,FAUX,Leisure
7733,firstname6733,lastname6733,Female,60,VRAI,287.297,VRAI,FAUX,Business
7734,firstname6734,lastname6734,Female,62,VRAI,271.175,VRAI,VRAI,Leisure
7735,firstname6735,lastname6735,Female,61,VRAI,293.895,VRAI,VRAI,Business
7736,firstname6736,lastname6736,Female,58,VRAI,303.647,FAUX,FAUX,Leisure
7737,firstname6737,lastname6737,Female,61,VRAI,313.528,FAUX,FAUX,Business
7738,firstname6738,lastname6738,Female,61,VRAI,305.663,FAUX,VRAI,Leisure
7739,firstname6739,lastname6739,Female,60,VRAI,302.002,FAUX,VRAI,Business
7740,firstname6740,lastname6740,Female,62,VRAI,308.023,VRAI,FAUX,Leisure
7741,firstname6741,lastname6741,Female,62,VRAI,315.377,VRAI,FAUX,Business
7742,firstname6742,lastname6742,Female,62,VRAI,297.996,VRAI,VRAI,Leisure
7743,firstname6743,lastname6743,Female,61,VRAI,319.676,VRAI,VRAI,Business
7744,firstname6744,lastname6744,Female,59,VRAI,337.811,FAUX,FAUX,Leisure
7745,firstname6745,lastname6745,Female,59,VRAI,323.697,FAUX,FAUX,Business
7746,firstname6746,lastname6746,Female,60,VRAI,329.750,FAUX,VRAI,Leisure
7747,firstname6747,lastname6747,Female,61,VRAI,323.632,FAUX,VRAI,Business
7748,firstname6748,lastname6748,Female,60,VRAI,340.703,VRAI,FAUX,Leisure
7749,firstname6749,lastname6749,Female,62,VRAI,329.526,VRAI,FAUX,Business
7750,firstname6750,lastname6750,Female,59,VRAI,324.477,VRAI,VRAI,Leisure
7751,firstname6751,lastname6751,Female,62,VRAI,344.354,VRAI,VRAI,Business
7752,firstname6752,lastname6752,Female,62,VRAI,362.559,FAUX,FAUX,Leisure
7753,firstname6753,lastname6753,Female,61,VRAI,361.886,FAUX,FAUX,Business
7754,firstname6754,lastname6754,Female,61,VRAI,358.549,FAUX,VRAI,Leisure
7755,firstname6755,lastname6755,Female,62,VRAI,364.331,FAUX,VRAI,Business
7756,firstname6756,lastname6756,Female,62,VRAI,367.963,VRAI,FAUX,Leisure
7757,firstname6757,lastname6757,Female,62,VRAI,360.189,VRAI,FAUX,Business
7758,firstname6758,lastname6758,Female,60,VRAI,348.661,VRAI,VRAI,Leisure
7759,firstname6759,lastname6759,Female,58,VRAI,356.648,VRAI,VRAI,Business
7760,firstname6760,lastname6760,Female,58,VRAI,377.712,FAUX,FAUX,Leisure
7761,firstname6761,lastname6761,Female,59,VRAI,384.320,FAUX,FAUX,Business
7762,firstname6762,lastname6762,Female,60,VRAI,373.127,FAUX,VRAI,Leisure
7763,firstname6763,lastname6763,Female,62,VRAI,385.136,FAUX,VRAI,Business
7764,firstname6764,lastname6764,Female,61,VRAI,383.508,VRAI,FAUX,Leisure
7765,firstname6765,lastname6765,Female,59,VRAI,386.701,VRAI,FAUX,Business
7766,firstname6766,lastname6766,Female,62,VRAI,390.343,VRAI,VRAI,Leisure
7767,firstname6767,lastname6767,Female,58,VRAI,393.501,VRAI,VRAI,Business
7768,firstname6768,lastname6768,Female,62,VRAI,406.353,FAUX,FAUX,Leisure
7769,firstname6769,lastname6769,Female,58,VRAI,401.917,FAUX,FAUX,Business
7770,firstname6770,lastname6770,Female,59,VRAI,399.051,FAUX,VRAI,Leisure
7771,firstname6771,lastname6771,Female,61,VRAI,417.141,FAUX,VRAI,Business
7772,firstname6772,lastname6772,Female,60,VRAI,396.399,VRAI,FAUX,Leisure
7773,firstname6773,lastname6773,Female,59,VRAI,415.711,VRAI,FAUX,Business
7774,firstname6774,lastname6774,Female,59,VRAI,416.278,VRAI,VRAI,Leisure
7775,firstname6775,lastname6775,Female,62,VRAI,407.590,VRAI,VRAI,Business
7776,firstname6776,lastname6776,Female,58,VRAI,428.263,FAUX,FAUX,Leisure
7777,firstname6777,lastname6777,Female,59,VRAI,431.415,FAUX,FAUX,Business
7778,firstname6778,lastname6778,Female,58,VRAI,430.087,FAUX,VRAI,Leisure
7779,firstname6779,lastname6779,Female,61,VRAI,440.769,FAUX,VRAI,Business
7780,firstname6780,lastname6780,Female,61,VRAI,427.047,VRAI,FAUX,Leisure
7781,firstname6781,lastname6781,Female,60,VRAI,433.141,VRAI,FAUX,Business
7782,firstname6782,lastname6782,Female,62,VRAI,440.500,VRAI,VRAI,Leisure
7783,firstname6783,lastname6783,Female,62,VRAI,436.501,VRAI,VRAI,Business
7784,firstname6784,lastname6784,Female,61,VRAI,466.588,FAUX,FAUX,Leisure
7785,firstname6785,lastname6785,Female,61,VRAI,451.288,FAUX,FAUX,Business
7786,firstname6786,lastname6786,Female,62,VRAI,458.253,FAUX,VRAI,Leisure
7787,firstname6787,lastname6787,Female,61,VRAI,447.966,FAUX,VRAI,Business
7788,firstname6788,lastname6788,Female,60,VRAI,462.672,VRAI,FAUX,Leisure
7789,firstname6789,lastname6789,Female,60,VRAI,467.186,VRAI,FAUX,Business
7790,firstname6790,lastname6790,Female,61,VRAI,462.226,VRAI,VRAI,Leisure
7791,firstname6791,lastname6791,Female,59,VRAI,461.055,VRAI,VRAI,Business
7792,firstname6792,lastname6792,Female,61,VRAI,490.227,FAUX,FAUX,Leisure
7793,firstname6793,lastname6793,Female,59,VRAI,474.947,FAUX,FAUX,Business
7794,firstname6794,lastname6794,Female,61,VRAI,472.710,FAUX,VRAI,Leisure
7795,firstname6795,lastname6795,Female,58,VRAI,474.797,FAUX,VRAI,Business
7796,firstname6796,lastname6796,Female,59,VRAI,484.745,VRAI,FAUX,Leisure
7797,firstname6797,lastname6797,Female,59,VRAI,474.837,VRAI,FAUX,Business
7798,firstname6798,lastname6798,Female,59,VRAI,478.866,VRAI,VRAI,Leisure
7799,firstname6799,lastname6799,Female,59,VRAI,490.308,VRAI,VRAI,Business
7800,firstname6800,lastname6800,Female,63,FAUX,94.440,FAUX,FAUX,Leisure
7801,firstname6801,lastname6801,Female,67,FAUX,78.727,FAUX,FAUX,Business
7802,firstname6802,lastname6802,Female,64,FAUX,90.011,FAUX,VRAI,Leisure
7803,firstname6803,lastname6803,Female,64,FAUX,91.960,FAUX,VRAI,Business
7804,firstname6804,lastname6804,Female,66,FAUX,80.893,VRAI,FAUX,Leisure
7805,firstname6805,lastname6805,Female,67,FAUX,89.455,VRAI,FAUX,Business
7806,firstname6806,lastname6806,Female,66,FAUX,86.626,VRAI,VRAI,Leisure
7807,firstname6807,lastname6807,Female,64,FAUX,85.697,VRAI,VRAI,Business
7808,firstname6808,lastname6808,Female,63,FAUX,97.184,FAUX,FAUX,Leisure
7809,firstname6809,lastname6809,Female,66,FAUX,97.153,FAUX,FAUX,Business
7810,firstname6810,lastname6810,Female,66,FAUX,103.186,FAUX,VRAI,Leisure
7811,firstname6811,lastname6811,Female,67,FAUX,115.704,FAUX,VRAI,Business
7812,firstname6812,lastname6812,Female,65,FAUX,103.779,VRAI,FAUX,Leisure
7813,firstname6813,lastname6813,Female,63,FAUX,116.863,VRAI,FAUX,Business
7814,firstname6814,lastname6814,Female,67,FAUX,106.216,VRAI,VRAI,Leisure
7815,firstname6815,lastname6815,Female,65,FAUX,111.857,VRAI,VRAI,Business
7816,firstname6816,lastname6816,Female,64,FAUX,138.661,FAUX,FAUX,Leisure
7817,firstname6817,lastname6817,Female,67,FAUX,123.000,FAUX,FAUX,Business
7818,firstname6818,lastname6818,Female,64,FAUX,137.187,FAUX,VRAI,Leisure
7819,firstname6819,lastname6819,Female,66,FAUX,126.658,FAUX,VRAI,Business
7820,firstname6820,lastname6820,Female,66,FAUX,139.461,VRAI,FAUX,Leisure
7821,firstname6821,lastname6821,Female,67,FAUX,142.488,VRAI,FAUX,Business
7822,firstname6822,lastname6822,Female,65,FAUX,121.143,VRAI,VRAI,Leisure
7823,firstname6823,lastname6823,Female,67,FAUX,126.588,VRAI,VRAI,Business
7824,firstname6824,lastname6824,Female,66,FAUX,146.604,FAUX,FAUX,Leisure
7825,firstname6825,lastname6825,Female,65,FAUX,149.631,FAUX,FAUX,Business
7826,firstname6826,lastname6826,Female,65,FAUX,148.171,FAUX,VRAI,Leisure
7827,firstname6827,lastname6827,Female,67,FAUX,159.072,FAUX,VRAI,Business
7828,firstname6828,lastname6828,Female,63,FAUX,147.713,VRAI,FAUX,Leisure
7829,firstname6829,lastname6829,Female,66,FAUX,162.030,VRAI,FAUX,Business
7830,firstname6830,lastname6830,Female,65,FAUX,166.113,VRAI,VRAI,Leisure
7831,firstname6831,lastname6831,Female,63,FAUX,147.496,VRAI,VRAI,Business
7832,firstname6832,lastname6832,Female,64,FAUX,179.775,FAUX,FAUX,Leisure
7833,firstname6833,lastname6833,Female,63,FAUX,193.125,FAUX,FAUX,Business
7834,firstname6834,lastname6834,Female,67,FAUX,179.134,FAUX,VRAI,Leisure
7835,firstname6835,lastname6835,Female,64,FAUX,172.970,FAUX,VRAI,Business
7836,firstname6836,lastname6836,Female,64,FAUX,186.830,VRAI,FAUX,Leisure
7837,firstname6837,lastname6837,Female,63,FAUX,173.167,VRAI,FAUX,Business
7838,firstname6838,lastname6838,Female,63,FAUX,178.028,VRAI,VRAI,Leisure
7839,firstname6839,lastname6839,Female,64,FAUX,182.778,VRAI,VRAI,Business
7840,firstname6840,lastname6840,Female,64,FAUX,212.184,FAUX,FAUX,Leisure
7841,firstname6841,lastname6841,Female,63,FAUX,206.688,FAUX,FAUX,Business
7842,firstname6842,lastname6842,Female,65,FAUX,209.397,FAUX,VRAI,Leisure
7843,firstname6843,lastname6843,Female,63,FAUX,196.706,FAUX,VRAI,Business
7844,firstname6844,lastname6844,Female,67,FAUX,210.394,VRAI,FAUX,Leisure
7845,firstname6845,lastname6845,Female,66,FAUX,215.797,VRAI,FAUX,Business
7846,firstname6846,lastname6846,Female,66,FAUX,197.076,VRAI,VRAI,Leisure
7847,firstname6847,lastname6847,Female,64,FAUX,213.681,VRAI,VRAI,Business
7848,firstname6848,lastname6848,Female,67,FAUX,220.539,FAUX,FAUX,Leisure
7849,firstname6849,lastname6849,Female,64,FAUX,224.848,FAUX,FAUX,Business
7850,firstname6850,lastname6850,Female,63,FAUX,235.432,FAUX,VRAI,Leisure
7851,firstname6851,lastname6851,Female,67,FAUX,227.437,FAUX,VRAI,Business
7852,firstname6852,lastname6852,Female,63,FAUX,223.524,VRAI,FAUX,Leisure
7853,firstname6853,lastname6853,Female,65,FAUX,223.316,VRAI,FAUX,Business
7854,firstname6854,lastname6854,Female,63,FAUX,230.423,VRAI,VRAI,Leisure
7855,firstname6855,lastname6855,Female,63,FAUX,241.112,VRAI,VRAI,Business
7856,firstname6856,lastname6856,Female,64,FAUX,262.417,FAUX,FAUX,Leisure
7857,firstname6857,lastname6857,Female,64,FAUX,249.936,FAUX,FAUX,Business
7858,firstname6858,lastname6858,Female,64,FAUX,245.538,FAUX,VRAI,Leisure
7859,firstname6859,lastname6859,Female,67,FAUX,252.005,FAUX,VRAI,Business
7860,firstname6860,lastname6860,Female,67,FAUX,261.089,VRAI,FAUX,Leisure
7861,firstname6861,lastname6861,Female,64,FAUX,247.425,VRAI,FAUX,Business
7862,firstname6862,lastname6862,Female,63,FAUX,266.003,VRAI,VRAI,Leisure
7863,firstname6863,lastname6863,Female,64,FAUX,258.911,VRAI,VRAI,Business
7864,firstname6864,lastname6864,Female,63,FAUX,282.646,FAUX,FAUX,Leisure
7865,firstname6865,lastname6865,Female,67,FAUX,293.355,FAUX,FAUX,Business
7866,firstname6866,lastname6866,Female,67,FAUX,275.873,FAUX,VRAI,Leisure
7867,firstname6867,lastname6867,Female,66,FAUX,275.728,FAUX,VRAI,Business
7868,firstname6868,lastname6868,Female,67,FAUX,275.404,VRAI,FAUX,Leisure
7869,firstname6869,lastname6869,Female,63,FAUX,293.984,VRAI,FAUX,Business
7870,firstname6870,lastname6870,Female,65,FAUX,273.903,VRAI,VRAI,Leisure
7871,firstname6871,lastname6871,Female,67,FAUX,291.289,VRAI,VRAI,Business
7872,firstname6872,lastname6872,Female,65,FAUX,310.429,FAUX,FAUX,Leisure
7873,firstname6873,lastname6873,Female,63,FAUX,309.130,FAUX,FAUX,Business
7874,firstname6874,lastname6874,Female,63,FAUX,310.315,FAUX,VRAI,Leisure
7875,firstname6875,lastname6875,Female,66,FAUX,296.597,FAUX,VRAI,Business
7876,firstname6876,lastname6876,Female,63,FAUX,295.883,VRAI,FAUX,Leisure
7877,firstname6877,lastname6877,Female,65,FAUX,307.386,VRAI,FAUX,Business
7878,firstname6878,lastname6878,Female,67,FAUX,307.846,VRAI,VRAI,Leisure
7879,firstname6879,lastname6879,Female,64,FAUX,306.916,VRAI,VRAI,Business
7880,firstname6880,lastname6880,Female,66,FAUX,334.675,FAUX,FAUX,Leisure
7881,firstname6881,lastname6881,Female,64,FAUX,332.248,FAUX,FAUX,Business
7882,firstname6882,lastname6882,Female,67,FAUX,336.696,FAUX,VRAI,Leisure
7883,firstname6883,lastname6883,Female,66,FAUX,337.394,FAUX,VRAI,Business
7884,firstname6884,lastname6884,Female,67,FAUX,323.185,VRAI,FAUX,Leisure
7885,firstname6885,lastname6885,Female,66,FAUX,340.980,VRAI,FAUX,Business
7886,firstname6886,lastname6886,Female,66,FAUX,344.275,VRAI,VRAI,Leisure
7887,firstname6887,lastname6887,Female,66,FAUX,322.179,VRAI,VRAI,Business
7888,firstname6888,lastname6888,Female,67,FAUX,345.058,FAUX,FAUX,Leisure
7889,firstname6889,lastname6889,Female,65,FAUX,359.273,FAUX,FAUX,Business
7890,firstname6890,lastname6890,Female,66,FAUX,346.858,FAUX,VRAI,Leisure
7891,firstname6891,lastname6891,Female,65,FAUX,348.206,FAUX,VRAI,Business
